rms,variance,peak,peak_to_peak,crest_factor,kurtosis,skewness,shape_factor,zero_crossing_rate,total_power,dominant_freq,amp_1x,amp_2x,amp_3x,harmonic_ratio_2x_1x,harmonic_ratio_3x_1x,band_ratio_low,band_ratio_mid,band_ratio_high,spectral_centroid,spectral_bandwidth,spectral_entropy,envelope_bpfo_peak,envelope_bpfo_ratio,label,recording_id,window_id
0.17606405129990835,0.030996170771508267,0.6446558568054079,1.2426256827461997,3.661484851937765,-0.23304095072015452,0.045800131155717405,1.236430260328111,0.33108333333333334,0.030958333465126123,29.296875,0.0014417843046345565,0.00011699476563811226,1.3510665353395e-05,0.0811458172086056,0.009370795139027051,0.49680532965696955,0.13938137220594027,0.3638132981370901,1650.8803937686714,1946.1731518463343,7.18100043838713,0.0021817366066520655,4.700680116205202,healthy,healthy_003,healthy_003_w1
0.17723641810629762,0.03141220141903945,0.6489975986643749,1.2179120795774199,3.6617621005810346,-0.24080000193604256,0.05103622131368153,1.236028651975663,0.3279166666666667,0.03144058639165122,29.296875,0.001494420866512216,9.896344630630858e-05,1.207195062849816e-05,0.06622193822632871,0.00807801262617038,0.4965571164104331,0.14279297279237058,0.36064991079719616,1642.3433695418157,1942.7261498713954,7.14150781871278,0.0035748748722179923,7.706763779825678,healthy,healthy_003,healthy_003_w2
0.2844492480107789,0.08090837134953645,1.170519518190866,2.3187424097042877,4.115038188276421,0.0007433965265497555,0.011915191825214754,1.251525156830026,0.4725,0.08094697075671253,29.296875,0.0009778556745881465,6.8494896761361e-05,2.3666544058081437e-05,0.07004601859084132,0.024202491914820986,0.18449248710743232,0.2173730215193726,0.5981344913731951,2698.4762691997757,1886.3982792399843,9.470822074137132,0.007879606401738876,8.409981334286703,healthy,healthy_004,healthy_004_w0
0.2830457576073348,0.08010493631702005,1.170519518190866,2.295911250488084,4.1354427216489515,-7.728259237405055e-05,0.004542211234470836,1.2537789585254846,0.46691666666666665,0.08081866789592462,29.296875,0.0009809802187471478,5.346556357667322e-05,2.2343765614180682e-05,0.054502183178531775,0.02277697876794791,0.18845654347654542,0.21568204604060084,0.5958614104828537,2689.8610407089814,1885.7346770221577,9.47757469695532,0.005723636297955668,6.198986731327047,healthy,healthy_004,healthy_004_w1
0.2779814818265039,0.07726931287971853,1.001840078547192,1.9374110521934906,3.6039813586304597,-0.03984494185103182,-0.0072320239456803775,1.2522915982144114,0.45958333333333334,0.07702505342471522,29.296875,0.0009542968581665761,5.425460459381144e-05,1.7026995483852383e-05,0.05685296365540491,0.01784245157902454,0.19264859966518097,0.22398392594937505,0.583367474385444,2633.2571028932775,1875.2124852505403,9.471983426394125,0.004906867958009321,5.411374734968391,healthy,healthy_004,healthy_004_w2
0.17186813033844361,0.029538360185093683,0.644659358018711,1.2724847353476734,3.750895275053289,-0.11645617527377983,0.042379606550577056,1.2483540178905284,0.46441666666666664,0.02961607145446623,29.296875,0.0003024506821230864,0.0,9.64351276151646e-06,0.0,0.03188457930999773,0.19885193661673525,0.21963620665112005,0.5815118567321447,2624.0619990531613,1899.38571220943,9.472228085162904,0.003468973398718728,6.1847077850664665,healthy,healthy_005,healthy_005_w0
0.17129019364038148,0.029337947023090095,0.6553150915480237,1.2999744495667347,3.8257595348618594,-0.07725675160901035,0.05029000631634188,1.2512006933181594,0.46508333333333335,0.029418088185850785,29.296875,0.00026535540980635047,0.0,1.2957999747584848e-05,0.0,0.04883261945570004,0.18302843168621166,0.22656850524721683,0.5904030630665715,2638.555657007059,1859.400563705992,9.549506529751302,0.004137081512451702,7.242422343120594,healthy,healthy_005,healthy_005_w1
0.17319333989291727,0.029995924605564293,0.6693024617460641,1.3059817502006132,3.8644815219793287,-0.027175120028515742,0.06341608958076747,1.2528918215694433,0.45716666666666667,0.029825926434908015,29.296875,0.00028502805897860563,0.0,2.2758007704568294e-05,0.0,0.07984479768806384,0.19303533082565333,0.21598828782326404,0.5909763813510825,2629.5445006642462,1868.0343215179762,9.510347753493193,0.002944794698529339,5.128036935305554,healthy,healthy_005,healthy_005_w2
0.155363474862127,0.02413725451603811,0.6531854969921032,1.2869402648435695,4.204241039097217,0.03307851188431776,-0.023874968437512183,1.2558354025580096,0.4503333333333333,0.02419316789169982,29.296875,0.00031783770185071287,2.6204006573596842e-05,3.979890014703561e-06,0.08244461377934567,0.012521768158809869,0.1982537441583383,0.22406235368792565,0.5776839021537361,2604.2872138365224,1883.9519419553972,9.420533429954888,0.0022354077573166786,4.313726936689938,healthy,healthy_006,healthy_006_w0
0.154690839198543,0.02392888631634085,0.6531854969921032,1.2753659570937679,4.222522163408467,-0.04411350466987596,-0.025516335597111375,1.2502999661750973,0.4558333333333333,0.02368985009180875,29.296875,0.0003092193859458908,3.358356642973545e-05,4.2892188277334324e-06,0.10860757105187487,0.013871118767708785,0.1996260847230757,0.22784162858698453,0.5725322866899397,2596.0381034773773,1900.3801094941664,9.416890782548268,0.0040264318377484865,7.979672513237276,healthy,healthy_006,healthy_006_w1
0.1562943068000827,0.024425430706961345,0.6221804601016647,1.2164084833164504,3.980826127579303,-0.07617937774059635,-0.00932509518755987,1.2477187663030567,0.45925,0.024261187185809305,29.296875,0.00033337254336500524,3.337374080708318e-05,5.357334802278215e-06,0.10010944653754135,0.01607011407778876,0.20283982299316686,0.2214831822558996,0.5756769947509336,2608.6131688268765,1897.5234640699766,9.3921646451968,0.0029621981288531184,5.866039567914741,healthy,healthy_006,healthy_006_w2
0.2595421326072841,0.06735874303192096,1.0285934346562686,1.9713681459084529,3.963107740247492,0.029312247307062833,-0.03519643268362414,1.2544558252984213,0.48133333333333334,0.06778468250636943,29.296875,0.00045181312605769886,4.285444673878735e-05,1.4181570373457031e-05,0.09484993743478497,0.03138813273797179,0.1436070065470774,0.23806067560897418,0.6183323178439485,2808.0133144068645,1841.016627071667,9.71435042833695,0.005250742130393305,6.080296574746792,healthy,healthy_007,healthy_007_w0
0.25972058882405236,0.0674516938467292,1.056030294297996,2.0643184328016804,4.0660245653970986,0.04947755820396571,-0.030603384975505483,1.2550022333455952,0.4850833333333333,0.06750432371300613,29.296875,0.0004042767320427983,4.5891276475624063e-05,9.261823209232696e-06,0.11351451329819752,0.022909612340124,0.1327727973779626,0.2450420019640506,0.6221852006579868,2830.404825569393,1820.7515808300977,9.751230885407239,0.005987693508179917,6.8100356613336155,healthy,healthy_007,healthy_007_w1
0.2602269118241692,0.06771775172229352,1.056030294297996,1.9684029101062892,4.058113309247344,0.009186528092719026,0.02019059814070791,1.2559709126298344,0.4815,0.06706057688941434,29.296875,0.0004059268962456073,5.236985801003667e-05,1.0105574162782865e-05,0.12901302794764832,0.024895059322869943,0.13213067129383838,0.2375913780898056,0.630277950616356,2830.256499161277,1810.955498281022,9.74748890037151,0.008041732348719612,9.034544343848786,healthy,healthy_007,healthy_007_w2
0.26507500541412393,0.07026430181287263,0.9230585398107027,1.841057260124336,3.4822541580961883,-0.1254330691315313,-0.08183216503950355,1.245245683531297,0.42233333333333334,0.07037837723211014,29.296875,0.0015454644979495287,0.0,8.346555910092291e-06,0.0,0.005400677868153054,0.2958998523333781,0.19780644284740878,0.5062937048192131,2301.327982635928,1961.3301125150329,8.765642420377011,0.006346286570621216,7.826861202601143,healthy,healthy_008,healthy_008_w0
0.26494042395820305,0.07018904057648774,1.1432551382814062,1.9960280765458993,4.315140442523659,-0.07885933588002159,-0.0850658306899511,1.2499587391691687,0.4225833333333333,0.07047148163265794,29.296875,0.0015251171824312577,0.0,1.0438574766952512e-05,0.0,0.006844441127016819,0.2986138011008585,0.1952964403127538,0.5060897585863875,2318.712448870789,1977.131236986157,8.772028765782965,0.005063433974720424,6.3832614487477,healthy,healthy_008,healthy_008_w1
0.2647032953037599,0.07006712993019781,1.1432551382814062,2.255897806571638,4.31900606665839,-0.0370369428052606,-0.058438801285090124,1.251376996660457,0.42283333333333334,0.06976433960013362,29.296875,0.0015029163863173698,0.0,1.3192647631283611e-05,0.0,0.008778031666558548,0.29149194347176255,0.19070617525952369,0.5178018812687136,2337.42044684391,1967.1958321296904,8.796979031389505,0.0029186109311997266,3.5997581014663735,healthy,healthy_008,healthy_008_w2
0.2769610503418987,0.07669931342198763,1.145216370239471,2.1475097346671177,4.134936550918411,-0.004596508103555053,0.02562226629596659,1.2550890832060821,0.4831666666666667,0.07554524923267374,29.296875,0.00029516673298380996,6.334636626318397e-05,1.9024785667196723e-05,0.21461214691378702,0.06445436948424754,0.12173392509254967,0.24060241531167265,0.6376636595957776,2842.3138935572065,1764.3723654671505,9.82085806941116,0.005471878814185057,5.722745748297071,healthy,healthy_009,healthy_009_w0
0.2801226121572587,0.07846031598001853,1.034221062363697,2.0365144267913435,3.692029909328038,0.046230186090033154,0.03038493364596025,1.2558241795599745,0.48275,0.07830451526232542,29.296875,0.0002729468872113126,7.73920689639113e-05,2.477092049337614e-05,0.2835425959776386,0.09075362883401838,0.12218691483497987,0.2415681508319583,0.6362449343330617,2836.9215528080035,1773.2547041150153,9.834586000746471,0.006892047440085362,7.223853679263381,healthy,healthy_009,healthy_009_w1
0.27702732743719805,0.07674411005716852,1.1587179630996531,2.1577711576622383,4.182684696917974,0.034621681224840994,0.03144434183200495,1.2548957786394985,0.4865,0.07698404311049041,29.296875,0.00025251244443196533,0.00010124486592787637,2.3597310777913384e-05,0.400950005278472,0.09345009047374388,0.1233676543278283,0.23657073134550222,0.6400616143266695,2858.9360423463863,1783.1958195114564,9.840106039339332,0.006407664854355188,6.754286260331209,healthy,healthy_009,healthy_009_w2
0.2076450104423425,0.04311617961090276,0.8609503796304664,1.6289185597036402,4.146260860284574,0.05256326893334906,-0.025234373404783975,1.2568041604330704,0.46275,0.04319600616611104,29.296875,0.0004816849366029695,0.0,7.114230374984714e-06,0.0,0.014769468244444278,0.20230008932457902,0.212213365182938,0.585486545492483,2632.0691005061876,1911.9262131884034,9.411666977485082,0.004705911558462114,6.9098546115143025,healthy,healthy_010,healthy_010_w0
0.2072340080937556,0.042945757660728306,0.8337829552442001,1.6075969236700605,4.02338864607099,0.020873566732867666,-0.01988058405665759,1.2552677063653122,0.46416666666666667,0.04274155697572714,29.296875,0.0004913118154187297,0.0,7.035304878224302e-06,0.0,0.014319429448746986,0.20187862829668193,0.21072562599638112,0.587395745706937,2631.206948246742,1909.396958235126,9.381009536226777,0.006703062609432844,9.753168077829972,healthy,healthy_010,healthy_010_w1
0.20956451052027603,0.04390918842104619,0.8586310920673083,1.6713802043160406,4.097216126602853,0.059144474006917136,-0.012558813079908533,1.2558250541805767,0.46825,0.04344704052594975,29.296875,0.0004872718646428783,0.0,1.4498896906127702e-05,0.0,0.029755251550905668,0.20459831870240477,0.20933782175998766,0.5860638595376075,2647.2992014577253,1914.0224109689348,9.394469113860424,0.0052367344647889546,7.648823446799742,healthy,healthy_010,healthy_010_w2
0.2576517906359435,0.06637646864210198,1.5106598542437202,2.456439748110954,5.863183991522304,0.10765277741501134,0.009001397843575105,1.2584635389462795,0.48433333333333334,0.06593206373347538,29.296875,0.0003276442100927975,3.3755528586140974e-05,1.6788394902446626e-05,0.10302495068226755,0.05123971181328584,0.12672145778597121,0.2450673126457006,0.6282112295683282,2847.6105406987776,1809.4430638822125,9.792275006301413,0.005355621810769022,6.1492345128474675,healthy,healthy_011,healthy_011_w0
0.25691192724333833,0.06600061335607936,0.9922252311799831,1.8981610576874832,3.8621220969635277,-0.01440167779020518,0.013057587963404638,1.2561965159603707,0.47808333333333336,0.06620987933824622,29.296875,0.00033565627780259515,4.292904459747366e-05,1.15443274399819e-05,0.12789584892769656,0.03439330113399906,0.12636478016858804,0.24215637224522418,0.6314788475861878,2846.9385348328437,1810.3834156992807,9.785384978619929,0.004557793704126392,5.297600101803399,healthy,healthy_011,healthy_011_w1
0.25803418156213465,0.06657978314348227,0.9744996159071261,1.939222578290762,3.776629941070294,-0.039019612447784624,0.016952636874772352,1.2525360923749387,0.4765,0.06674389533286165,29.296875,0.0003900409508327903,3.889492428831825e-05,1.8133197959826283e-05,0.09972010427436481,0.04649049778262884,0.13511138818489882,0.24020790785282123,0.6246807039622799,2820.60055659486,1826.2102889072,9.760112975879021,0.008499613353816736,9.878797042763427,healthy,healthy_011,healthy_011_w2
0.16773950499362653,0.028136241015226594,0.559373331873561,1.0924600161631222,3.334773951400507,-0.3201505198556256,0.05587653575220938,1.2318281555754425,0.30983333333333335,0.028390896102091313,29.296875,0.0015158628438988824,1.099304480061863e-05,0.0,0.007252004919088798,0.0,0.5336231224024246,0.12109397282571585,0.34528290477185963,1558.0677678174413,1942.278930979793,6.735249970182417,0.002444850664083745,5.828124161997629,healthy,healthy_012,healthy_012_w0
0.16562465952817598,0.027425840051218443,0.5872416100542484,1.1560216151403302,3.5456170097324615,-0.2791443868299224,0.07858772441046967,1.234856815152558,0.31908333333333333,0.027247153316753744,29.296875,0.0014312111069337563,1.3446162633677972e-05,0.0,0.009394954083667776,0.0,0.519934752308433,0.12903778807493615,0.3510274596166308,1597.1691682992507,1951.1775303011234,6.833022870428824,0.0023033521912903207,5.504948444245202,healthy,healthy_012,healthy_012_w1
0.16596272978343957,0.027543029489560885,0.6333073826022941,1.2020873876883758,3.815961471763452,-0.25559923399343676,0.04684301679732487,1.2346299954680953,0.32458333333333333,0.027542036283263842,29.296875,0.001403810588527087,1.790777966213412e-05,0.0,0.012756549785625572,0.0,0.5118116165008184,0.13197122378773285,0.3562171597114486,1622.9218525333247,1953.2019905559937,6.923549621276332,0.002437096480522746,5.79138995547861,healthy,healthy_012,healthy_012_w2
0.29906203000191073,0.08943688233133783,1.1401717737241852,2.2351508523694483,3.8124925913092365,-0.018533296783607156,0.019326003779755904,1.2523977614021955,0.429,0.09005975393544896,29.296875,0.0020185317837207485,9.527805138169151e-05,1.4909386472508583e-05,0.047201660211694065,0.007386253014567942,0.2678084243318293,0.20760578045572156,0.5245857952124491,2394.3672651691304,1953.899347851867,8.90356846195954,0.005610672802887225,6.009194877543107,healthy,healthy_013,healthy_013_w0
0.29685791664616,0.08811681558469002,1.1311824638326113,2.210829889619996,3.810518097723245,-0.019993724029699234,0.030282100800636837,1.2515706616380076,0.43516666666666665,0.08860994126216254,29.296875,0.001820468703730745,9.343742615015053e-05,1.4794150272125028e-05,0.05132602717018217,0.008126561166257295,0.25752654377356604,0.19489064085824012,0.5475828153681938,2453.697150065863,1943.7889214114298,9.005581356130948,0.008768606018269953,9.275439263122928,healthy,healthy_013,healthy_013_w1
0.2958686331980325,0.0875370470925988,1.1311824638326113,2.245889888226314,3.823259166089031,-0.0398730005195036,0.06023172849211387,1.251597719029003,0.4379166666666667,0.08791344473283806,29.296875,0.001716686979249924,0.00011476452450827866,1.0731490764201378e-05,0.06685233003772359,0.006251279874500075,0.24932829362004705,0.20139711348563416,0.5492745928943187,2469.2126987969928,1940.2854598758172,9.073117110695376,0.006082516481830316,6.485044763180622,healthy,healthy_013,healthy_013_w2
0.14515213532260166,0.021068757517556023,0.526721649822505,0.9963121908692929,3.628755778562006,-0.3856147725507655,0.057489566182662315,1.2203063984731062,0.29041666666666666,0.021223726580798435,29.296875,0.0011458668375323238,1.2827665461161662e-05,1.923227611832287e-05,0.011194726159268751,0.016784041119245974,0.5332727830405771,0.12236409267005763,0.3443631242893652,1553.6825617497618,1934.031507248541,6.74126579718469,0.002985278890717405,8.136917592092942,healthy,healthy_014,healthy_014_w0
0.14561113264856262,0.021202545709636398,0.5873104560726358,1.1140321058951408,4.033417262745489,-0.3404700622049863,0.037267442236066976,1.2242132401949444,0.297,0.02119107008745125,29.296875,0.00115880876784041,1.5840193196461803e-05,1.501078699132216e-05,0.013669376376899573,0.012953636016490196,0.537025004557879,0.11611209840198282,0.3468628970401382,1563.2813658502191,1951.213952420631,6.723164221274676,0.0023210477996578214,6.2465459739102815,healthy,healthy_014,healthy_014_w1
0.14526859836344375,0.021102734250558395,0.5873104560726358,1.071455528124121,4.04292780882527,-0.3701687425166611,0.0749544153825193,1.2242668809761577,0.29633333333333334,0.02100161023666608,29.296875,0.0011504170392159494,1.683370376649741e-05,1.5212339671942047e-05,0.014632696833115567,0.013223326109903417,0.534354350086653,0.11987289557546739,0.3457727543378796,1562.5287019946225,1946.2600116600727,6.719795859437458,0.0029179598339769915,7.980498900747977,healthy,healthy_014,healthy_014_w2
0.221912607218958,0.04923943141687502,0.9444964924534703,1.8469680369740784,4.256164191345601,-0.04429481119158174,-0.010092788294075372,1.247385742301198,0.42891666666666667,0.04918405964691675,29.296875,0.001022476921066703,4.332181505934159e-05,6.313672129176325e-06,0.04236947961049912,0.0061748798423631535,0.26003603931236535,0.1976536634286261,0.5423102972590085,2450.4639267572925,1961.913645247369,8.988459107376107,0.006271481191206832,9.048270797404632,healthy,healthy_015,healthy_015_w0
0.22122764562713496,0.048938474084573004,0.9444964924534703,1.7018796662052265,4.269342060645345,-0.1340739938577391,-0.0023810844299518475,1.2448834014811274,0.4285833333333333,0.04872698682845655,29.296875,0.001003533763237232,4.0366864532230336e-05,6.282707490924234e-06,0.04022471989583449,0.006260584069097258,0.25661528442082043,0.20436433906768212,0.5390203765114974,2441.3780125632443,1945.0423739754751,9.007552253991744,0.004858744656554133,7.042371135582006,healthy,healthy_015,healthy_015_w1
0.22202278556770733,0.049293626437589846,0.8651703455018075,1.6935978220494585,3.8967637636361787,-0.07216878643865066,0.0035650876545496295,1.2492503512123565,0.4300833333333333,0.04934823413954551,29.296875,0.0010790824892721127,3.8362561075139376e-05,6.943099105330065e-06,0.03555109220706247,0.006434261675410452,0.26938653514963873,0.19389987261480912,0.536713592235552,2411.3484857714907,1953.9518532903176,8.921309313363006,0.004280539480195405,6.237395026330702,healthy,healthy_015,healthy_015_w2
0.14072989089016222,0.019797832699676252,0.550650108745371,1.0948507157082539,3.9128155735951364,0.014353505521428556,-0.027260198186282013,1.2529894646811934,0.4475,0.01970578681197082,29.296875,0.00029439109221127135,7.619571407130093e-05,8.07482726746357e-06,0.2588247949316981,0.02742891167939493,0.23608976136962584,0.20361953430937746,0.5602907043209967,2517.279815923641,1929.9326858945035,9.240389081754856,0.002379582829164067,5.2091066161588255,healthy,healthy_016,healthy_016_w0
0.1412276842508162,0.019943451664339827,0.5375396369551038,1.0577105923022903,3.8061916812319123,0.0022113773930088065,-0.04665505902928324,1.255260526356761,0.45175,0.020008748816214963,29.296875,0.0003029864319075056,6.85456633536414e-05,6.136620753676239e-06,0.22623344194688796,0.020253780722265476,0.23352268770311307,0.21101511131440484,0.5554622009824821,2512.4016285174052,1927.4158520349965,9.239423963237861,0.0026409284693651542,5.742736799531965,healthy,healthy_016,healthy_016_w1
0.14116897851103116,0.01992866157852751,0.5213158953418826,0.9994457696887931,3.6928502340983234,-0.03870385934869747,-0.04858801329726192,1.2529458393873836,0.4479166666666667,0.02001448719151257,29.296875,0.00027519528207224615,7.796968903775274e-05,4.170947718535932e-06,0.2833249481990887,0.015156319858132402,0.2279385910050167,0.2109700030423976,0.5610914059525858,2547.4578218971797,1931.2264622695825,9.29398902268179,0.005226218819606153,11.406846896168522,healthy,healthy_016,healthy_016_w2
0.1444024463238639,0.020846774877810264,0.7761145058957837,1.2665731455391138,5.374663142168134,-0.04002537227844449,-0.010459178426916139,1.2510220061976878,0.4469166666666667,0.020769080233441786,29.296875,0.00027818713250568345,0.00011317756392109103,0.0,0.40683967982875263,0.0,0.2351560532734157,0.2076585913814998,0.5571853553450844,2507.6125601677672,1921.6220053196469,9.247021927728824,0.003325334808231666,7.23510057892842,healthy,healthy_017,healthy_017_w0
0.14489708166754958,0.02099235598669957,0.5717294537300133,1.0621880933733436,3.9457623794092944,-0.12079703241679374,0.0003649419898759923,1.2460094957707104,0.4495,0.021045732989359044,29.296875,0.0002878112182622207,0.00010722278117496136,0.0,0.3725455241889571,0.0,0.24363120023349344,0.20418721255957853,0.552181587206928,2477.893628811176,1918.5673536509005,9.228242566014261,0.0024734596246825456,5.409789923638814,healthy,healthy_017,healthy_017_w1
0.14521509224330023,0.021080764799428622,0.5821415565716852,1.0799597884790102,4.008822689010435,-0.05494758779910258,-0.029290402970773642,1.2474512301564515,0.4454166666666667,0.021060800104623443,29.296875,0.00027835546907657445,9.246654405839188e-05,0.0,0.3321887095128521,0.0,0.23144399753417597,0.2044492996059731,0.564106702859851,2526.471860837503,1920.2189660119273,9.283776908941904,0.0025792451164731497,5.5118158556349695,healthy,healthy_017,healthy_017_w2
0.2600585576289357,0.06762282379240364,0.9077170027091089,1.8133135871078983,3.4904331200832237,-0.04567977638493259,0.036453720348815395,1.2551703026124184,0.48,0.06795560275422843,29.296875,0.0003443148614811472,0.0,1.317624294153416e-05,0.0,0.0382680052927533,0.14023348035118025,0.23693543354987442,0.6228310860989452,2782.465051644179,1818.3416550381032,9.739593644552276,0.006386291853884349,7.201871552708208,healthy,healthy_018,healthy_018_w0
0.2621590377957622,0.06872606796450798,1.1234401398250053,2.042545946412391,4.285338202607508,-0.04863507398639699,0.029069489464967773,1.2508175734913776,0.48675,0.0686636763475276,29.296875,0.0003628108886006206,0.0,1.2414400948357747e-05,0.0,0.03421727775657644,0.13913678011526262,0.22847108243447886,0.6323921374502587,2821.701854609881,1809.9012913033318,9.744552321521223,0.00467825017050358,5.142126183934827,healthy,healthy_018,healthy_018_w1
0.261036550195356,0.06813183659557602,1.1234401398250053,2.1565835556567627,4.3037656565114695,-0.02704200395482781,0.006641492813339254,1.2485278299818554,0.4835,0.06848754467860574,29.296875,0.00038174158801210196,0.0,1.2743717852961583e-05,0.0,0.03338310064492523,0.135416870975942,0.23043543191952853,0.6341476971045295,2862.38904219316,1822.378861612674,9.736892860735999,0.007488883829551801,8.431767841414064,healthy,healthy_018,healthy_018_w2
0.22675666897671296,0.051418149154990364,0.8515163088117484,1.6905286028435706,3.755198524719888,-0.14819689106803535,0.02759664371825957,1.2450247989174033,0.4115,0.051076887088153784,29.296875,0.0013006064626200958,0.0,6.7985598154943835e-06,0.0,0.0052272228463316715,0.31041395838355484,0.19151197231746814,0.4980740692989771,2261.285923669438,1982.264929095933,8.592253980125559,0.005645400822417726,8.26103618101569,healthy,healthy_019,healthy_019_w0
0.22811162633203305,0.05203298458290172,0.9361457981293531,1.7228680325901342,4.1038934015871895,-0.11089359089448747,0.008651011912144742,1.2468860654400902,0.413,0.05203068377035727,29.296875,0.0013466936380636002,0.0,5.542900153738782e-06,0.0,0.00411593253065996,0.31698852722407816,0.18057248355919236,0.5024389892167295,2268.860383709898,1989.7921515382618,8.557972817026009,0.005737371403208131,8.355579817372876,healthy,healthy_019,healthy_019_w1
